Impfdatum;IdLandkreis;Altersgruppe;Impfschutz;Anzahl
2021-01-26;1003;60+;2;84
2021-01-27;1003;18-59;2;40
2021-01-27;1003;60+;2;104
2021-01-28;1003;18-59;1;53
2021-01-28;1003;18-59;2;41
2021-01-28;1003;60+;1;51
2021-01-28;1003;60+;2;95
2021-01-29;1003;18-59;1;38
2021-01-29;1003;18-59;2;54
2021-01-29;1003;60+;1;119
2021-01-29;1003;60+;2;163
2021-01-30;1003;18-59;1;28
2021-01-30;1003;18-59;2;52
2021-01-30;1003;60+;1;256
2021-01-30;1003;60+;2;92
2021-01-31;1003;18-59;2;34
2021-01-31;1003;60+;2;105
2021-02-01;1003;18-59;1;37
2021-02-01;1003;18-59;2;53
2021-02-01;1003;60+;1;18
2021-02-01;1003;60+;2;141
2021-02-02;1003;18-59;1;38
2021-02-02;1003;18-59;2;119
2021-02-02;1003;60+;1;16
2021-02-02;1003;60+;2;205
2021-02-03;1003;18-59;1;65
2021-02-03;1003;18-59;2;114
2021-02-03;1003;60+;1;23
2021-02-03;1003;60+;2;205
2021-02-04;1003;18-59;1;67
2021-02-04;1003;18-59;2;59
2021-02-04;1003;60+;1;116
2021-02-04;1003;60+;2;152
2021-02-05;1003;18-59;1;41
2021-02-05;1003;18-59;2;75
2021-02-05;1003;60+;1;14
2021-02-05;1003;60+;2;205
2021-02-06;1003;18-59;1;18
2021-02-06;1003;18-59;2;81
2021-02-06;1003;60+;1;14
2021-02-06;1003;60+;2;179
2021-02-07;1003;18-59;1;31
2021-02-07;1003;18-59;2;59
2021-02-07;1003;60+;1;25
2021-02-07;1003;60+;2;240
2021-02-08;1003;18-59;1;49
2021-02-08;1003;18-59;2;75
2021-02-08;1003;60+;1;25
2021-02-08;1003;60+;2;249
2021-02-09;1003;18-59;1;51
2021-02-09;1003;18-59;2;94
2021-02-09;1003;60+;1;23
2021-02-09;1003;60+;2;230
2021-02-10;1003;18-59;1;62
2021-02-10;1003;18-59;2;58
2021-02-10;1003;60+;1;43
2021-02-10;1003;60+;2;173
2021-02-11;1003;18-59;1;28
2021-02-11;1003;18-59;2;99
2021-02-11;1003;60+;1;12
2021-02-11;1003;60+;2;242
2021-02-12;1003;18-59;1;31
2021-02-12;1003;18-59;2;109
2021-02-12;1003;60+;1;6
2021-02-12;1003;60+;2;262
2021-02-13;1003;18-59;1;55
2021-02-13;1003;18-59;2;77
2021-02-13;1003;60+;1;35
2021-02-13;1003;60+;2;280
2021-02-14;1003;18-59;1;11
2021-02-14;1003;18-59;2;85
2021-02-14;1003;60+;1;51
2021-02-14;1003;60+;2;200
2021-02-15;1003;18-59;1;112
2021-02-15;1003;18-59;2;119
2021-02-15;1003;60+;1;155
2021-02-15;1003;60+;2;167
2021-02-16;1003;18-59;1;109
2021-02-16;1003;18-59;2;146
2021-02-16;1003;60+;1;158
2021-02-16;1003;60+;2;134
2021-02-17;1003;18-59;1;101
2021-02-17;1003;18-59;2;46
2021-02-17;1003;60+;1;196
2021-02-17;1003;60+;2;71
2021-02-18;1003;18-59;1;104
2021-02-18;1003;18-59;2;82
2021-02-18;1003;60+;1;157
2021-02-18;1003;60+;2;139
2021-02-19;1003;18-59;1;144
2021-02-19;1003;18-59;2;73
2021-02-19;1003;60+;1;157
2021-02-19;1003;60+;2;118
2021-02-20;1003;18-59;1;101
2021-02-20;1003;18-59;2;92
2021-02-20;1003;60+;1;157
2021-02-20;1003;60+;2;140
2021-02-21;1003;18-59;1;101
2021-02-21;1003;18-59;2;80
2021-02-21;1003;60+;1;151
2021-02-21;1003;60+;2;141
2021-02-22;1003;18-59;1;86
2021-02-22;1003;18-59;2;121
2021-02-22;1003;60+;1;150
2021-02-22;1003;60+;2;150
2021-02-23;1003;18-59;1;126
2021-02-23;1003;18-59;2;109
2021-02-23;1003;60+;1;154
2021-02-23;1003;60+;2;126
2021-02-24;1003;18-59;1;85
2021-02-24;1003;18-59;2;65
2021-02-24;1003;60+;1;148
2021-02-24;1003;60+;2;145
2021-02-25;1003;18-59;1;123
2021-02-25;1003;18-59;2;198
2021-02-25;1003;60+;1;149
2021-02-25;1003;60+;2;129
2021-02-26;1003;12-17;1;6
2021-02-26;1003;18-59;1;254
2021-02-26;1003;18-59;2;86
2021-02-26;1003;60+;1;142
2021-02-26;1003;60+;2;144
2021-02-27;1003;18-59;1;83
2021-02-27;1003;60+;1;137
2021-02-28;1003;18-59;1;85
2021-02-28;1003;18-59;2;7
2021-02-28;1003;60+;1;144
2021-03-01;1003;18-59;1;166
2021-03-01;1003;18-59;2;117
2021-03-01;1003;60+;1;261
2021-03-01;1003;60+;2;69
2021-03-02;1003;18-59;1;187
2021-03-02;1003;18-59;2;86
2021-03-02;1003;60+;1;266
2021-03-02;1003;60+;2;136
2021-03-03;1003;12-17;2;5
2021-03-03;1003;18-59;1;152
2021-03-03;1003;18-59;2;98
2021-03-03;1003;60+;1;374
2021-03-03;1003;60+;2;46
2021-03-04;1003;18-59;1;140
2021-03-04;1003;18-59;2;110
2021-03-04;1003;60+;1;282
2021-03-04;1003;60+;2;57
2021-03-05;1003;18-59;1;287
2021-03-05;1003;18-59;2;89
2021-03-05;1003;60+;1;279
2021-03-05;1003;60+;2;37
2021-03-06;1003;12-17;1;5
2021-03-06;1003;18-59;1;149
2021-03-06;1003;18-59;2;6
2021-03-06;1003;60+;1;265
2021-03-07;1003;18-59;1;125
2021-03-07;1003;60+;1;282
2021-03-08;1003;18-59;1;143
2021-03-08;1003;18-59;2;78
2021-03-08;1003;60+;1;278
2021-03-08;1003;60+;2;67
2021-03-09;1003;18-59;1;222
2021-03-09;1003;18-59;2;19
2021-03-09;1003;60+;1;285
2021-03-09;1003;60+;2;57
2021-03-10;1003;18-59;1;212
2021-03-10;1003;18-59;2;11
2021-03-10;1003;60+;1;299
2021-03-10;1003;60+;2;38
2021-03-11;1003;18-59;1;240
2021-03-11;1003;60+;1;339
2020-12-29;1004;18-59;1;105
2020-12-29;1004;60+;1;7
2020-12-31;1004;18-59;1;109
2020-12-31;1004;60+;1;11
2021-01-01;1004;18-59;1;12
2021-01-01;1004;60+;1;54
2021-01-02;1004;18-59;1;11
2021-01-02;1004;60+;1;74
2021-01-03;1004;60+;1;60
2021-01-04;1004;18-59;1;28
2021-01-04;1004;60+;1;96
2021-01-05;1004;18-59;1;133
2021-01-05;1004;60+;1;157
2021-01-06;1004;18-59;1;24
2021-01-06;1004;60+;1;141
2021-01-07;1004;18-59;1;23
2021-01-07;1004;60+;1;125
2021-01-08;1004;18-59;1;135
2021-01-08;1004;60+;1;154
2021-01-09;1004;18-59;1;41
2021-01-09;1004;60+;1;143
2021-01-10;1004;60+;1;47
2021-01-11;1004;18-59;1;46
2021-01-11;1004;60+;1;126
2021-01-12;1004;18-59;1;204
2021-01-12;1004;60+;1;265
2021-01-13;1004;18-59;1;69
2021-01-13;1004;60+;1;109
2021-01-14;1004;18-59;1;55
2021-01-14;1004;60+;1;122
2021-01-15;1004;18-59;1;23
2021-01-15;1004;60+;1;55
2021-01-16;1004;18-59;1;35
2021-01-16;1004;60+;1;118
2021-01-18;1004;18-59;1;20
2021-01-18;1004;60+;1;46
2021-01-19;1004;18-59;1;17
2021-01-19;1004;60+;1;49
2021-01-20;1004;18-59;1;28
2021-01-20;1004;60+;1;115
2021-01-21;1004;18-59;1;38
2021-01-21;1004;60+;1;99
2021-01-22;1004;18-59;1;27
2021-01-22;1004;18-59;2;15
2021-01-22;1004;60+;1;65
2021-01-22;1004;60+;2;72
2021-01-23;1004;18-59;1;29
2021-01-23;1004;60+;1;93
2021-01-25;1004;18-59;2;7
2021-01-25;1004;60+;2;51
2021-01-26;1004;18-59;2;5
2021-01-26;1004;60+;2;57
2021-01-27;1004;60+;1;7
2021-01-27;1004;60+;2;56
2021-01-28;1004;18-59;2;15
2021-01-28;1004;60+;2;52
2021-01-29;1004;18-59;2;13
2021-01-29;1004;60+;2;51
2021-01-30;1004;18-59;1;6
2021-01-30;1004;18-59;2;7
2021-01-30;1004;60+;2;52
2021-01-31;1004;60+;2;57
2021-02-01;1004;18-59;1;21
2021-02-01;1004;18-59;2;23
2021-02-01;1004;60+;1;12
2021-02-01;1004;60+;2;83
2021-02-02;1004;18-59;1;41
2021-02-02;1004;18-59;2;21
2021-02-02;1004;60+;1;48
2021-02-02;1004;60+;2;49
2021-02-03;1004;18-59;1;26
2021-02-03;1004;18-59;2;32
2021-02-03;1004;60+;1;30
2021-02-03;1004;60+;2;110
2021-02-04;1004;18-59;1;14
2021-02-04;1004;18-59;2;21
2021-02-04;1004;60+;1;13
2021-02-04;1004;60+;2;89
2021-02-05;1004;18-59;2;238
2021-02-05;1004;60+;2;74
2021-02-06;1004;18-59;2;22
2021-02-06;1004;60+;2;54
2021-02-07;1004;18-59;2;6
2021-02-07;1004;60+;2;26
2021-02-08;1004;18-59;1;32
2021-02-08;1004;18-59;2;28
2021-02-08;1004;60+;1;30
2021-02-08;1004;60+;2;74
2021-02-09;1004;18-59;1;19
2021-02-09;1004;18-59;2;133
2021-02-09;1004;60+;1;27
2021-02-09;1004;60+;2;148
2021-02-10;1004;18-59;2;16
2021-02-10;1004;60+;1;20
2021-02-10;1004;60+;2;44
2021-02-11;1004;18-59;1;12
2021-02-11;1004;18-59;2;13
2021-02-11;1004;60+;1;12
2021-02-11;1004;60+;2;46
2021-02-12;1004;18-59;2;116
2021-02-12;1004;60+;1;5
2021-02-12;1004;60+;2;60
2021-02-13;1004;18-59;2;13
2021-02-13;1004;60+;1;20
2021-02-13;1004;60+;2;47
2021-02-14;1004;18-59;1;8
2021-02-14;1004;18-59;2;11
2021-02-14;1004;60+;1;17
2021-02-14;1004;60+;2;45
2021-02-15;1004;18-59;1;169
2021-02-15;1004;18-59;2;12
2021-02-15;1004;60+;1;113
2021-02-15;1004;60+;2;6
2021-02-16;1004;18-59;1;59
2021-02-16;1004;18-59;2;147
2021-02-16;1004;60+;1;128
2021-02-16;1004;60+;2;91
2021-02-17;1004;18-59;1;59
2021-02-17;1004;18-59;2;65
2021-02-17;1004;60+;1;114
2021-02-17;1004;60+;2;74
2021-02-18;1004;18-59;1;130
2021-02-18;1004;60+;1;120
2021-02-19;1004;18-59;1;83
2021-02-19;1004;18-59;2;14
2021-02-19;1004;60+;1;108
2021-02-20;1004;18-59;1;60
2021-02-20;1004;18-59;2;94
2021-02-20;1004;60+;1;112
2021-02-20;1004;60+;2;24
2021-02-21;1004;18-59;1;34
2021-02-21;1004;18-59;2;27
2021-02-21;1004;60+;1;114
2021-02-21;1004;60+;2;81
2021-02-22;1004;18-59;1;12
2021-02-22;1004;18-59;2;30
2021-02-22;1004;60+;1;118
2021-02-22;1004;60+;2;65
2021-02-23;1004;18-59;1;48
2021-02-23;1004;18-59;2;45
2021-02-23;1004;60+;1;107
2021-02-23;1004;60+;2;48
2021-02-24;1004;18-59;1;51
2021-02-24;1004;60+;1;110
2021-02-25;1004;18-59;1;50
2021-02-25;1004;18-59;2;10
2021-02-25;1004;60+;1;109
2021-02-25;1004;60+;2;5
2021-02-26;1004;18-59;1;43
2021-02-26;1004;18-59;2;85
2021-02-26;1004;60+;1;118
2021-02-26;1004;60+;2;34
2021-02-27;1004;18-59;1;51
2021-02-27;1004;18-59;2;6
2021-02-27;1004;60+;1;104
2021-02-28;1004;18-59;1;49
2021-02-28;1004;18-59;2;5
2021-02-28;1004;60+;1;108
2021-03-01;1004;18-59;1;99
2021-03-01;1004;18-59;2;56
2021-03-01;1004;60+;1;214
2021-03-01;1004;60+;2;25
2021-03-02;1004;18-59;1;82
2021-03-02;1004;18-59;2;27
2021-03-02;1004;60+;1;233
2021-03-02;1004;60+;2;13
2021-03-03;1004;18-59;1;105
2021-03-03;1004;18-59;2;71
2021-03-03;1004;60+;1;211
2021-03-03;1004;60+;2;5
2021-03-04;1004;12-17;1;5
2021-03-04;1004;18-59;1;70
2021-03-04;1004;18-59;2;64
2021-03-04;1004;60+;1;220
2021-03-04;1004;60+;2;105
2021-03-05;1004;18-59;1;92
2021-03-05;1004;18-59;2;18
2021-03-05;1004;60+;1;246
2021-03-05;1004;60+;2;22
2021-03-06;1004;18-59;1;97
2021-03-06;1004;60+;1;202
2021-03-07;1004;18-59;1;81
2021-03-07;1004;60+;1;219
2021-03-08;1004;18-59;1;100
2021-03-08;1004;18-59;2;18
2021-03-08;1004;60+;1;215
2021-03-08;1004;60+;2;5
2021-03-09;1004;18-59;1;159
2021-03-09;1004;60+;1;206
2021-03-10;1004;18-59;1;150
2021-03-10;1004;60+;1;197
2021-03-11;1004;18-59;1;128
2021-03-11;1004;60+;1;208
2020-12-29;1051;18-59;1;112
2020-12-29;1051;60+;1;9
2020-12-31;1051;18-59;1;110
2020-12-31;1051;60+;1;10
2021-01-04;1051;18-59;1;153
2021-01-04;1051;60+;1;78
2021-01-05;1051;18-59;1;27
2021-01-05;1051;60+;1;53
2021-01-06;1051;18-59;1;31
2021-01-06;1051;60+;1;52
2021-01-07;1051;18-59;1;169
2021-01-07;1051;60+;1;64
2021-01-08;1051;18-59;1;32
2021-01-08;1051;60+;1;54
2021-01-09;1051;18-59;1;27
2021-01-09;1051;60+;1;55
2021-01-10;1051;18-59;1;26
2021-01-10;1051;60+;1;102
2021-01-11;1051;18-59;1;61
2021-01-11;1051;60+;1;110
2021-01-12;1051;18-59;1;36
2021-01-12;1051;60+;1;183
2021-01-13;1051;18-59;1;80
2021-01-13;1051;60+;1;139
2021-01-14;1051;18-59;1;85
2021-01-14;1051;60+;1;177
2021-01-15;1051;18-59;1;94
2021-01-15;1051;60+;1;187
2021-01-16;1051;18-59;1;82
2021-01-16;1051;60+;1;167
2021-01-17;1051;18-59;1;85
2021-01-17;1051;60+;1;140
2021-01-18;1051;18-59;1;34
2021-01-18;1051;60+;1;109
2021-01-19;1051;18-59;1;62
2021-01-19;1051;60+;1;127
2021-01-20;1051;18-59;1;59
2021-01-20;1051;60+;1;161
2021-01-21;1051;18-59;1;74
2021-01-21;1051;60+;1;132
2021-01-22;1051;12-17;1;5
2021-01-22;1051;18-59;1;56
2021-01-22;1051;18-59;2;12
2021-01-22;1051;60+;1;68
2021-01-22;1051;60+;2;98
2021-01-23;1051;18-59;1;13
2021-01-23;1051;60+;1;48
2021-01-24;1051;18-59;1;11
2021-01-24;1051;60+;1;44
2021-01-25;1051;18-59;1;68
2021-01-25;1051;18-59;2;16
2021-01-25;1051;60+;1;94
2021-01-25;1051;60+;2;52
2021-01-26;1051;18-59;1;70
2021-01-26;1051;18-59;2;53
2021-01-26;1051;60+;1;64
2021-01-26;1051;60+;2;104
2021-01-27;1051;18-59;2;33
2021-01-27;1051;60+;2;51
2021-01-28;1051;18-59;1;37
2021-01-28;1051;18-59;2;21
2021-01-28;1051;60+;1;20
2021-01-28;1051;60+;2;109
2021-01-29;1051;18-59;1;29
2021-01-29;1051;18-59;2;48
2021-01-29;1051;60+;1;10
2021-01-29;1051;60+;2;97
2021-01-30;1051;18-59;1;8
2021-01-30;1051;18-59;2;25
2021-01-30;1051;60+;2;57
2021-01-31;1051;18-59;1;6
2021-01-31;1051;18-59;2;23
2021-01-31;1051;60+;2;58
2021-02-01;1051;18-59;1;18
2021-02-01;1051;18-59;2;20
2021-02-01;1051;60+;1;8
2021-02-01;1051;60+;2;79
2021-02-02;1051;18-59;1;36
2021-02-02;1051;18-59;2;34
2021-02-02;1051;60+;1;17
2021-02-02;1051;60+;2;106
2021-02-03;1051;18-59;1;33
2021-02-03;1051;18-59;2;41
2021-02-03;1051;60+;1;15
2021-02-03;1051;60+;2;101
2021-02-04;1051;18-59;1;37
2021-02-04;1051;18-59;2;40
2021-02-04;1051;60+;1;32
2021-02-04;1051;60+;2;109
2021-02-05;1051;18-59;1;21
2021-02-05;1051;18-59;2;243
2021-02-05;1051;60+;1;6
2021-02-05;1051;60+;2;143
2021-02-06;1051;18-59;1;27
2021-02-06;1051;18-59;2;34
2021-02-06;1051;60+;1;8
2021-02-06;1051;60+;2;110
2021-02-07;1051;18-59;1;26
2021-02-07;1051;18-59;2;48
2021-02-07;1051;60+;1;8
2021-02-07;1051;60+;2;115
2021-02-08;1051;18-59;1;15
2021-02-08;1051;18-59;2;58
2021-02-08;1051;60+;1;6
2021-02-08;1051;60+;2;123
2021-02-09;1051;18-59;1;47
2021-02-09;1051;18-59;2;151
2021-02-09;1051;60+;1;11
2021-02-09;1051;60+;2;111
2021-02-10;1051;18-59;1;28
2021-02-10;1051;18-59;2;30
2021-02-10;1051;60+;1;5
2021-02-10;1051;60+;2;93
2021-02-11;1051;12-17;1;5
2021-02-11;1051;18-59;1;70
2021-02-11;1051;18-59;2;53
2021-02-11;1051;60+;1;8
2021-02-11;1051;60+;2;93
2021-02-12;1051;18-59;1;32
2021-02-12;1051;18-59;2;157
2021-02-12;1051;60+;1;10
2021-02-12;1051;60+;2;128
2021-02-13;1051;18-59;1;52
2021-02-13;1051;18-59;2;29
2021-02-13;1051;60+;1;17
2021-02-13;1051;60+;2;101
2021-02-14;1051;18-59;1;34
2021-02-14;1051;18-59;2;41
2021-02-14;1051;60+;1;26
2021-02-14;1051;60+;2;70
2021-02-15;1051;18-59;1;150
2021-02-15;1051;60+;1;75
2021-02-16;1051;18-59;1;275
2021-02-16;1051;18-59;2;13
2021-02-16;1051;60+;1;85
2021-02-16;1051;60+;2;31
2021-02-17;1051;18-59;1;48
2021-02-17;1051;18-59;2;65
2021-02-17;1051;60+;1;76
2021-02-17;1051;60+;2;78
2021-02-18;1051;18-59;1;62
2021-02-18;1051;18-59;2;43
2021-02-18;1051;60+;1;71
2021-02-18;1051;60+;2;58
2021-02-19;1051;18-59;1;70
2021-02-19;1051;18-59;2;60
2021-02-19;1051;60+;1;70
2021-02-19;1051;60+;2;81
2021-02-20;1051;18-59;1;82
2021-02-20;1051;18-59;2;55
2021-02-20;1051;60+;1;86
2021-02-20;1051;60+;2;54
2021-02-21;1051;18-59;1;77
2021-02-21;1051;18-59;2;74
2021-02-21;1051;60+;1;77
2021-02-21;1051;60+;2;140
2021-02-22;1051;18-59;1;30
2021-02-22;1051;18-59;2;44
2021-02-22;1051;60+;1;64
2021-02-22;1051;60+;2;10
2021-02-23;1051;18-59;1;46
2021-02-23;1051;18-59;2;56
2021-02-23;1051;60+;1;64
2021-02-23;1051;60+;2;23
2021-02-24;1051;18-59;1;75
2021-02-24;1051;18-59;2;87
2021-02-24;1051;60+;1;81
2021-02-24;1051;60+;2;52
2021-02-25;1051;18-59;1;47
2021-02-25;1051;18-59;2;22
2021-02-25;1051;60+;1;64
2021-02-25;1051;60+;2;12
2021-02-26;1051;12-17;2;8
2021-02-26;1051;18-59;1;57
2021-02-26;1051;18-59;2;96
2021-02-26;1051;60+;1;74
2021-02-26;1051;60+;2;25
2021-02-27;1051;18-59;1;48
2021-02-27;1051;18-59;2;16
2021-02-27;1051;60+;1;70
2021-02-28;1051;18-59;1;55
2021-02-28;1051;18-59;2;8
2021-02-28;1051;60+;1;67
2021-02-28;1051;60+;2;7
2021-03-01;1051;18-59;1;95
2021-03-01;1051;18-59;2;63
2021-03-01;1051;60+;1;185
2021-03-01;1051;60+;2;20
2021-03-02;1051;12-17;1;5
2021-03-02;1051;18-59;1;111
2021-03-02;1051;18-59;2;38
2021-03-02;1051;60+;1;193
2021-03-02;1051;60+;2;10
2021-03-03;1051;18-59;1;110
2021-03-03;1051;18-59;2;26
2021-03-03;1051;60+;1;208
2021-03-03;1051;60+;2;5
2021-03-04;1051;18-59;1;151
2021-03-04;1051;18-59;2;28
2021-03-04;1051;60+;1;211
2021-03-05;1051;18-59;1;271
2021-03-05;1051;18-59;2;24
2021-03-05;1051;60+;1;222
2021-03-05;1051;60+;2;13
2021-03-06;1051;18-59;1;154
2021-03-06;1051;60+;1;173
2021-03-07;1051;12-17;1;7
2021-03-07;1051;18-59;1;160
2021-03-07;1051;60+;1;183
2021-03-08;1051;18-59;1;204
2021-03-08;1051;18-59;2;75
2021-03-08;1051;60+;1;195
2021-03-08;1051;60+;2;40
2021-03-09;1051;18-59;1;235
2021-03-09;1051;18-59;2;5
2021-03-09;1051;60+;1;230
2021-03-10;1051;18-59;1;199
2021-03-10;1051;18-59;2;53
2021-03-10;1051;60+;1;272
2021-03-10;1051;60+;2;28
2021-03-11;1051;18-59;1;178
2021-03-11;1051;18-59;2;43
2021-03-11;1051;60+;1;274
2021-03-11;1051;60+;2;46
2020-12-28;1053;18-59;1;10
2020-12-28;1053;60+;1;54
2020-12-29;1053;18-59;1;117
2020-12-29;1053;60+;1;223
2020-12-30;1053;18-59;1;11
2020-12-30;1053;60+;1;41
2020-12-31;1053;18-59;1;66
2020-12-31;1053;60+;1;91
2021-01-01;1053;18-59;1;13
2021-01-01;1053;60+;1;98
2021-01-02;1053;18-59;1;54
2021-01-02;1053;60+;1;154
2021-01-03;1053;18-59;1;30
2021-01-03;1053;60+;1;100
2021-01-04;1053;18-59;1;175
2021-01-04;1053;60+;1;229
2021-01-05;1053;18-59;1;58
2021-01-05;1053;60+;1;213
2021-01-06;1053;18-59;1;44
2021-01-06;1053;60+;1;217
2021-01-07;1053;18-59;1;105
2021-01-07;1053;60+;1;289
2021-01-08;1053;18-59;1;58
2021-01-08;1053;60+;1;214
2021-01-09;1053;18-59;1;46
2021-01-09;1053;60+;1;141
2021-01-10;1053;18-59;1;44
2021-01-10;1053;60+;1;256
2021-01-11;1053;18-59;1;120
2021-01-11;1053;60+;1;442
2021-01-12;1053;18-59;1;147
2021-01-12;1053;60+;1;273
2021-01-13;1053;18-59;1;69
2021-01-13;1053;60+;1;258
2021-01-14;1053;18-59;1;170
2021-01-14;1053;60+;1;312
2021-01-15;1053;18-59;1;170
2021-01-15;1053;60+;1;281
2021-01-16;1053;18-59;1;106
2021-01-16;1053;60+;1;210
2021-01-17;1053;18-59;1;88
2021-01-17;1053;60+;1;173
2021-01-18;1053;12-17;1;5
2021-01-18;1053;18-59;1;155
2021-01-18;1053;18-59;2;14
2021-01-18;1053;60+;1;83
2021-01-18;1053;60+;2;193
2021-01-19;1053;18-59;1;186
2021-01-19;1053;18-59;2;13
2021-01-19;1053;60+;1;98
2021-01-19;1053;60+;2;129
2021-01-20;1053;18-59;1;32
2021-01-20;1053;18-59;2;9
2021-01-20;1053;60+;1;61
2021-01-20;1053;60+;2;51
2021-01-21;1053;18-59;1;50
2021-01-21;1053;60+;1;111
2021-01-22;1053;18-59;1;22
2021-01-22;1053;60+;1;95
2021-01-23;1053;18-59;1;19
2021-01-23;1053;60+;1;50
2021-01-24;1053;18-59;1;23
2021-01-24;1053;60+;1;43
2021-01-25;1053;18-59;1;32
2021-01-25;1053;18-59;2;12
2021-01-25;1053;60+;1;57
2021-01-25;1053;60+;2;46
2021-01-26;1053;18-59;1;35
2021-01-26;1053;18-59;2;15
2021-01-26;1053;60+;1;78
2021-01-26;1053;60+;2;49
2021-01-27;1053;18-59;2;14
2021-01-27;1053;60+;2;44
2021-01-28;1053;18-59;1;54
2021-01-28;1053;18-59;2;13
2021-01-28;1053;60+;1;105
2021-01-28;1053;60+;2;51
2021-01-29;1053;18-59;1;39
2021-01-29;1053;18-59;2;11
2021-01-29;1053;60+;1;109
2021-01-29;1053;60+;2;47
2021-01-30;1053;18-59;1;37
2021-01-30;1053;18-59;2;32
2021-01-30;1053;60+;1;13
2021-01-30;1053;60+;2;121
2021-01-31;1053;18-59;2;14
2021-01-31;1053;60+;2;50
2021-02-01;1053;18-59;1;60
2021-02-01;1053;18-59;2;13
2021-02-01;1053;60+;1;45
2021-02-01;1053;60+;2;48
2021-02-02;1053;18-59;1;46
2021-02-02;1053;18-59;2;25
2021-02-02;1053;60+;1;57
2021-02-02;1053;60+;2;140
2021-02-03;1053;18-59;1;14
2021-02-03;1053;18-59;2;35
2021-02-03;1053;60+;1;11
2021-02-03;1053;60+;2;118
2021-02-04;1053;18-59;1;18
2021-02-04;1053;18-59;2;125
2021-02-04;1053;60+;1;12
2021-02-04;1053;60+;2;184
2021-02-05;1053;18-59;1;21
2021-02-05;1053;18-59;2;73
2021-02-05;1053;60+;1;15
2021-02-05;1053;60+;2;105
2021-02-06;1053;18-59;1;26
2021-02-06;1053;18-59;2;22
2021-02-06;1053;60+;1;36
2021-02-06;1053;60+;2;125
2021-02-07;1053;18-59;1;22
2021-02-07;1053;18-59;2;31
2021-02-07;1053;60+;1;11
2021-02-07;1053;60+;2;107
2021-02-08;1053;18-59;1;58
2021-02-08;1053;18-59;2;113
2021-02-08;1053;60+;1;17
2021-02-08;1053;60+;2;181
2021-02-09;1053;18-59;1;56
2021-02-09;1053;18-59;2;18
2021-02-09;1053;60+;1;52
2021-02-09;1053;60+;2;79
2021-02-10;1053;18-59;1;48
2021-02-10;1053;18-59;2;17
2021-02-10;1053;60+;1;22
2021-02-10;1053;60+;2;129
2021-02-11;1053;12-17;1;6
2021-02-11;1053;18-59;1;93
2021-02-11;1053;18-59;2;76
2021-02-11;1053;60+;1;24
2021-02-11;1053;60+;2;71
2021-02-12;1053;18-59;1;11
2021-02-12;1053;18-59;2;20
2021-02-12;1053;60+;2;95
2021-02-13;1053;18-59;1;15
2021-02-13;1053;18-59;2;33
2021-02-13;1053;60+;1;11
2021-02-13;1053;60+;2;119
2021-02-14;1053;18-59;1;8
2021-02-14;1053;18-59;2;43
2021-02-14;1053;60+;1;7
2021-02-14;1053;60+;2;125
2021-02-15;1053;18-59;1;57
2021-02-15;1053;18-59;2;100
2021-02-15;1053;60+;1;109
2021-02-15;1053;60+;2;116
2021-02-16;1053;18-59;1;48
2021-02-16;1053;18-59;2;108
2021-02-16;1053;60+;1;66
2021-02-16;1053;60+;2;33
2021-02-17;1053;18-59;1;49
2021-02-17;1053;18-59;2;130
2021-02-17;1053;60+;1;70
2021-02-17;1053;60+;2;166
2021-02-18;1053;18-59;1;62
2021-02-18;1053;18-59;2;178
2021-02-18;1053;60+;1;74
2021-02-18;1053;60+;2;57
2021-02-19;1053;18-59;1;93
2021-02-19;1053;18-59;2;77
2021-02-19;1053;60+;1;77
2021-02-19;1053;60+;2;116
2021-02-20;1053;18-59;1;47
2021-02-20;1053;18-59;2;50
2021-02-20;1053;60+;1;121
2021-02-20;1053;60+;2;60
2021-02-21;1053;18-59;1;44
2021-02-21;1053;18-59;2;79
2021-02-21;1053;60+;1;76
2021-02-21;1053;60+;2;104
2021-02-22;1053;18-59;1;129
2021-02-22;1053;18-59;2;134
2021-02-22;1053;60+;1;90
2021-02-22;1053;60+;2;167
2021-02-23;1053;18-59;1;107
2021-02-23;1053;18-59;2;63
2021-02-23;1053;60+;1;130
2021-02-23;1053;60+;2;235
2021-02-24;1053;18-59;1;86
2021-02-24;1053;18-59;2;49
2021-02-24;1053;60+;1;84
2021-02-24;1053;60+;2;84
2021-02-25;1053;18-59;1;111
2021-02-25;1053;18-59;2;96
2021-02-25;1053;60+;1;75
2021-02-25;1053;60+;2;30
2021-02-26;1053;12-17;2;6
2021-02-26;1053;18-59;1;112
2021-02-26;1053;18-59;2;57
2021-02-26;1053;60+;1;94
2021-02-26;1053;60+;2;141
2021-02-27;1053;18-59;1;44
2021-02-27;1053;18-59;2;21
2021-02-27;1053;60+;1;68
2021-02-28;1053;18-59;1;35
2021-02-28;1053;18-59;2;15
2021-02-28;1053;60+;1;74
2021-03-01;1053;18-59;1;182
2021-03-01;1053;18-59;2;54
2021-03-01;1053;60+;1;212
2021-03-01;1053;60+;2;69
2021-03-02;1053;18-59;1;160
2021-03-02;1053;60+;1;213
2021-03-02;1053;60+;2;150
2021-03-03;1053;12-17;1;6
2021-03-03;1053;18-59;1;159
2021-03-03;1053;60+;1;212
2021-03-03;1053;60+;2;175
2021-03-04;1053;18-59;1;185
2021-03-04;1053;18-59;2;82
2021-03-04;1053;60+;1;207
