date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202120,70 - 79,fully_vaccinated,9,81,490124,1.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,70 - 79,partially_vaccinated,2,105,98144,2.04,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,70 - 79,not_vaccinated,15,488,151645,9.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,70 - 79,unknown,133,5712,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,80+,fully_vaccinated,11,192,349052,3.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,80+,partially_vaccinated,2,134,27787,7.2,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,80+,not_vaccinated,23,627,83059,27.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,80+,unknown,92,3702,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,Unbekannt,unknown,0,15,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,0 - 9,fully_vaccinated,0,0,55,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,0 - 9,partially_vaccinated,0,0,71,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,0 - 9,not_vaccinated,2,89,880461,0.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,0 - 9,unknown,291,8801,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,10 - 19,fully_vaccinated,0,1,8743,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,10 - 19,partially_vaccinated,1,3,24368,4.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,10 - 19,not_vaccinated,2,49,820264,0.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,10 - 19,unknown,943,25189,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,20 - 29,fully_vaccinated,2,9,63284,3.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,20 - 29,partially_vaccinated,2,18,128214,1.56,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,20 - 29,not_vaccinated,2,111,851119,0.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,20 - 29,unknown,856,29335,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,30 - 39,fully_vaccinated,5,33,93490,5.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,30 - 39,partially_vaccinated,2,24,182886,1.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,30 - 39,not_vaccinated,5,231,971864,0.51,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,30 - 39,unknown,931,30315,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,40 - 49,fully_vaccinated,3,43,141258,2.12,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,40 - 49,partially_vaccinated,3,20,231533,1.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,40 - 49,not_vaccinated,11,350,834114,1.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,40 - 49,unknown,874,29681,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,50 - 59,fully_vaccinated,3,42,259360,1.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,50 - 59,partially_vaccinated,5,70,380307,1.31,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,50 - 59,not_vaccinated,21,667,665876,3.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,50 - 59,unknown,675,26448,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,60 - 69,fully_vaccinated,2,51,414696,0.48,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,60 - 69,partially_vaccinated,1,75,220441,0.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,60 - 69,not_vaccinated,7,660,337140,2.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,60 - 69,unknown,278,13129,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,70 - 79,fully_vaccinated,6,87,535387,1.12,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,70 - 79,partially_vaccinated,0,105,59897,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,70 - 79,not_vaccinated,11,499,144629,7.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,70 - 79,unknown,80,5792,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,80+,fully_vaccinated,14,206,359262,3.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,80+,partially_vaccinated,1,135,20796,4.81,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,80+,not_vaccinated,17,644,79840,21.29,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,80+,unknown,63,3765,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,Unbekannt,unknown,0,15,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,0 - 9,fully_vaccinated,0,0,66,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,0 - 9,partially_vaccinated,0,0,73,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,0 - 9,not_vaccinated,4,93,880448,0.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,0 - 9,unknown,192,8993,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,10 - 19,fully_vaccinated,0,1,12857,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,10 - 19,partially_vaccinated,0,3,34284,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,10 - 19,not_vaccinated,1,50,806234,0.12,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,10 - 19,unknown,661,25850,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,20 - 29,fully_vaccinated,0,9,87979,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,20 - 29,partially_vaccinated,1,19,164187,0.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,20 - 29,not_vaccinated,2,113,790451,0.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,20 - 29,unknown,624,29959,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,30 - 39,fully_vaccinated,1,34,125525,0.8,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,30 - 39,partially_vaccinated,0,24,235765,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,30 - 39,not_vaccinated,6,237,886950,0.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,30 - 39,unknown,654,30969,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,40 - 49,fully_vaccinated,0,43,187372,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,40 - 49,partially_vaccinated,4,24,278529,1.44,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,40 - 49,not_vaccinated,7,357,741004,0.94,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,40 - 49,unknown,615,30296,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,50 - 59,fully_vaccinated,3,45,356158,0.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,50 - 59,partially_vaccinated,3,73,337822,0.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,50 - 59,not_vaccinated,17,684,611563,2.78,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,50 - 59,unknown,423,26871,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,60 - 69,fully_vaccinated,5,56,491340,1.02,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,60 - 69,partially_vaccinated,1,76,167180,0.6,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,60 - 69,not_vaccinated,9,669,313757,2.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,60 - 69,unknown,163,13292,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,70 - 79,fully_vaccinated,5,92,560077,0.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,70 - 79,partially_vaccinated,0,105,41399,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,70 - 79,not_vaccinated,6,505,138437,4.33,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,70 - 79,unknown,57,5849,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,80+,fully_vaccinated,10,216,367398,2.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,80+,partially_vaccinated,1,136,15657,6.39,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,80+,not_vaccinated,7,651,76843,9.11,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,80+,unknown,43,3808,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202122,Unbekannt,unknown,0,15,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,0 - 9,fully_vaccinated,0,0,71,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,0 - 9,partially_vaccinated,0,0,75,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,0 - 9,not_vaccinated,0,93,880441,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,0 - 9,unknown,127,9120,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,10 - 19,fully_vaccinated,0,1,17858,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,10 - 19,partially_vaccinated,1,4,48340,2.07,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,10 - 19,not_vaccinated,0,50,787177,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,10 - 19,unknown,410,26260,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,20 - 29,fully_vaccinated,4,13,115067,3.48,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,20 - 29,partially_vaccinated,2,21,204050,0.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,20 - 29,not_vaccinated,2,115,723500,0.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,20 - 29,unknown,400,30359,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,30 - 39,fully_vaccinated,2,36,162169,1.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,30 - 39,partially_vaccinated,4,28,288130,1.39,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,30 - 39,not_vaccinated,2,239,797941,0.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,30 - 39,unknown,467,31436,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,40 - 49,fully_vaccinated,4,47,236872,1.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,40 - 49,partially_vaccinated,4,28,320814,1.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,40 - 49,not_vaccinated,4,361,649219,0.62,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,40 - 49,unknown,366,30662,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,50 - 59,fully_vaccinated,5,50,462434,1.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,50 - 59,partially_vaccinated,1,74,289629,0.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,50 - 59,not_vaccinated,5,689,553480,0.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,50 - 59,unknown,289,27160,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,60 - 69,fully_vaccinated,4,60,554046,0.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,60 - 69,partially_vaccinated,2,78,128214,1.56,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,60 - 69,not_vaccinated,4,673,290017,1.38,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,60 - 69,unknown,125,13417,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,70 - 79,fully_vaccinated,4,96,574492,0.7,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,70 - 79,partially_vaccinated,0,105,32609,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,70 - 79,not_vaccinated,4,509,132812,3.01,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,70 - 79,unknown,36,5885,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,80+,fully_vaccinated,7,223,372732,1.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,80+,partially_vaccinated,0,136,12922,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,80+,not_vaccinated,7,658,74244,9.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,80+,unknown,24,3832,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202123,Unbekannt,unknown,0,15,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,0 - 9,fully_vaccinated,0,0,75,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,0 - 9,partially_vaccinated,0,0,78,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,0 - 9,not_vaccinated,1,94,880434,0.11,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,0 - 9,unknown,98,9218,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,10 - 19,fully_vaccinated,0,1,24767,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,10 - 19,partially_vaccinated,0,4,64346,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,10 - 19,not_vaccinated,0,50,764262,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,10 - 19,unknown,206,26466,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,20 - 29,fully_vaccinated,1,14,148350,0.67,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,20 - 29,partially_vaccinated,1,22,233536,0.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,20 - 29,not_vaccinated,1,116,660731,0.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,20 - 29,unknown,215,30574,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,30 - 39,fully_vaccinated,1,37,211053,0.47,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,30 - 39,partially_vaccinated,0,28,316627,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,30 - 39,not_vaccinated,2,241,720560,0.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,30 - 39,unknown,236,31672,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,40 - 49,fully_vaccinated,2,49,295932,0.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,40 - 49,partially_vaccinated,2,30,335678,0.6,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,40 - 49,not_vaccinated,2,363,575295,0.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,40 - 49,unknown,192,30854,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,50 - 59,fully_vaccinated,4,54,565871,0.71,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,50 - 59,partially_vaccinated,1,75,233055,0.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,50 - 59,not_vaccinated,2,691,506617,0.39,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,50 - 59,unknown,161,27321,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,60 - 69,fully_vaccinated,3,63,600752,0.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,60 - 69,partially_vaccinated,0,78,100991,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,60 - 69,not_vaccinated,2,675,270534,0.74,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,60 - 69,unknown,64,13481,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,70 - 79,fully_vaccinated,1,97,586359,0.17,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,70 - 79,partially_vaccinated,2,107,25923,7.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,70 - 79,not_vaccinated,5,514,127631,3.92,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,70 - 79,unknown,18,5903,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,80+,fully_vaccinated,2,225,377341,0.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,80+,partially_vaccinated,0,136,10421,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,80+,not_vaccinated,3,661,72136,4.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,80+,unknown,11,3843,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202124,Unbekannt,unknown,1,16,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,0 - 9,fully_vaccinated,0,0,83,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,0 - 9,partially_vaccinated,0,0,75,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,0 - 9,not_vaccinated,2,96,880429,0.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,0 - 9,unknown,39,9257,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,10 - 19,fully_vaccinated,0,1,34435,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,10 - 19,partially_vaccinated,0,4,72246,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,10 - 19,not_vaccinated,0,50,746694,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,10 - 19,unknown,143,26609,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,20 - 29,fully_vaccinated,0,14,194096,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,20 - 29,partially_vaccinated,1,23,238106,0.42,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,20 - 29,not_vaccinated,1,117,610415,0.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,20 - 29,unknown,152,30726,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,30 - 39,fully_vaccinated,1,38,277328,0.36,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,30 - 39,partially_vaccinated,0,28,306338,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,30 - 39,not_vaccinated,0,241,664574,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,30 - 39,unknown,139,31811,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,40 - 49,fully_vaccinated,0,49,371614,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,40 - 49,partially_vaccinated,2,32,310168,0.64,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,40 - 49,not_vaccinated,1,364,525123,0.19,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,40 - 49,unknown,102,30956,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,50 - 59,fully_vaccinated,2,56,636548,0.31,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,50 - 59,partially_vaccinated,0,75,198731,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,50 - 59,not_vaccinated,1,692,470264,0.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,50 - 59,unknown,81,27402,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,60 - 69,fully_vaccinated,3,66,630296,0.48,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,60 - 69,partially_vaccinated,1,79,87015,1.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,60 - 69,not_vaccinated,3,678,254966,1.18,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,60 - 69,unknown,45,13526,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,70 - 79,fully_vaccinated,1,98,593825,0.17,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,70 - 79,partially_vaccinated,0,107,23058,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,70 - 79,not_vaccinated,2,516,123030,1.63,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,70 - 79,unknown,14,5917,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,80+,fully_vaccinated,1,226,380398,0.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,80+,partially_vaccinated,0,136,9132,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,80+,not_vaccinated,3,664,70368,4.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,80+,unknown,10,3853,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202125,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
